business_id,name,city,state,review_count,stars
MrqG_TzPLMRrob--EHNdOw,Margo's,Toronto,ON,5,4.0
U8Uecw7AZPMuA4fkKbEd1A,Pita Pit,Mississauga,ON,4,3.5
U50YoWOEmagNix2sbD-yMg,Chez Cora,MontrÃ©al,QC,15,3.0
DJTp8_qFr1mU_HMvvhk8Bw,Culinaria Restaurant,Mississauga,ON,23,4.5
P-na-PyTJTL-uZ15vEg6zA,Mornin' Moonshine,Phoenix,AZ,14,4.5
2W3If040rgz34_ZO3c_SxA,Boston Pizza,North York,ON,32,2.0
uwpPniaFEVkK5T_PWdQZ0A,Le Peep,Charlotte,NC,134,3.5
COExayvsDDJOjWTOFZ7a4A,Panafest,Toronto,ON,5,3.0
0WAL6O1YvcJbeDRYeRm34w,The Cove Trattoria,Paradise Valley,AZ,170,4.0
-pKhASvKFolihdipQfQXyA,Rally's,Elyria,OH,5,4.0
yKpdzrqe_qIbu9dB6bj9Gg,PGA Tour Grill,Las Vegas,NV,80,2.5
kKTXiGVLEVpPA7r2R6baVw,Uncle Joe's Bar & Grill,Parma Heights,OH,11,4.0
q-DeyxfDo3AFjmghv5Gm1g,Shalom India,Vaughan,ON,3,3.5
cs1qJvnWUg_f8g020z_3PQ,Pizzeria Bianco,Phoenix,AZ,579,3.5
YfuL93FEOMxevS_ij8HyDg,Guys Pizza,Eastlake,OH,3,2.5
rz_MbxHYHWwZMT-F5fgfUA,Cusina Lounge,Toronto,ON,24,2.0
lXCmTGagqHuPgaeN2g2P1Q,Marcos Pizza,Las Vegas,NV,39,3.5
tk7__jHNlFMsfShjv5CJNQ,Prince Restaurant,Las Vegas,NV,35,4.0
Idk-QTyUZq9w0ALh5cyvrw,Pizza Pizza,Toronto,ON,12,2.0
0txNpCq2YunZSL7jHIiGlA,Lardon Restaurant,Toronto,ON,19,4.0
qL2LoSauX4IG2KHtQevFUw,Lucky Lin's Restaurant,Toronto,ON,7,3.5
Gp8_vPUZBncqy4Fwc8ga7A,Go Pretzel,Pittsburgh,PA,13,3.5
9E1q2uEMd881wnruicNTUA,Buffalo Wild Wings,Scottsdale,AZ,133,3.0
fZ5jJ_TOJHeaRi5UBdRvYw,Soup It Up,Toronto,ON,6,2.0
nxeeZnumQkrEFORtFpwSvA,Tavern In The Wall,Pittsburgh,PA,28,3.5
5G9aIrRiCD4TZCC5j2D39A,Dunkin' Donuts,Moon,PA,8,4.0
BxRsg5YTYnxXEhoGcabydg,Wandering Donkey,Cave Creek,AZ,20,3.0
TreYsBGjXptogQQmQh1-bg,Showmars - Seventh Street,Charlotte,NC,37,3.0
Ycp3Agr7dt71TZkeKV7jng,Le Gourmand,Toronto,ON,214,4.0
n9eudXq_35C0htRLtHZ2XQ,Bathurst Local,Toronto,ON,13,4.5
5DVG0kea51olW0_kxNcD9g,St. Louis Bar & Grill,Maple,ON,31,2.5
-DXRTcIIFSDFaec9SozG3A,Ayo Restaurant,MontrÃ©al,QC,4,3.0
6KgGE8B1RsR7jc9R5nuH0Q,Ruby Tuesday,Tempe,AZ,9,2.5
emyCP3Ry2SbpNrwRAtm9PQ,Pyung Won House,North York,ON,66,2.5
YH8Bn-7pLR-SFR8MCgQj1w,Jules Cafe Patisserie,Toronto,ON,44,3.5
OY1kLAhs9I6Ix4wUmSNAfQ,Morgane Bistro & Pub,Saint-Jean-sur-Richelieu,QC,4,4.0
4FE9FM8uvn9CV76Bxfxogw,T&T Roti Trinidad & Toronto Roti,Toronto,ON,9,4.0
nYvBZYg9rfqWFTYuxSVMdw,Cantina Laredo,Westlake,OH,62,4.0
OiZsIGscvwlL_0yhWmjJtw,Pacific East,Solon,OH,11,3.5
-NaIIkbUsm0-L0oL9r6VTg,Ouest Antonio's,Laval,QC,12,3.5
llG2YxnevtFhW7LVa4QJXQ,Highfield Open Mri,Pittsburgh,PA,5,2.0
JHlliXHouAUSHLtiiMyUqA,Cool Star,Toronto,ON,3,4.5
K0dp91jd_vqW4uNgvW6oag,Valliant's Diner,Pittsburgh,PA,32,3.0
qjuxlHtv_woIw9zPVWri5A,Daisy Mountain Coffee Roasters,Phoenix,AZ,81,4.0
FGWc5hjTaOql-Rut_bEbVw,A&W,MontrÃ©al,QC,18,3.5
JGXkldESnG69YXlSNVAgJQ,Eggheads,Pittsburgh,PA,3,2.0
nrahyQyopCtajDqUtVVVfA,The Sushi,Henderson,NV,190,3.5
3_qOEg_yaHbBpJ167ExIqQ,Woodland Restaurant,Verdun,QC,25,3.5
ZK0Q-hn46I8JrRTleg_dYQ,Mai Thai Restaurant & Catering,Toronto,ON,15,3.0
BWTbccWHYd4vUspWSlB4Zg,Pop's Dairy Bar,Calgary,AB,11,4.0
iA4zWe_L1R4ruaEZ8N4KPA,Brooklyn Bagel,Henderson,NV,32,3.5
lyzrJAx85KdCQzZq8LSPMA,Jimmy & Joe's Pizzeria,Chandler,AZ,140,3.5
YrVoo51-y4jMxpZh-kPRfw,The Good Egg - Carefree,Scottsdale,AZ,47,4.0
tK-PQOhZo94fonbQVXaOSg,King Wok,Gilbert,AZ,128,4.0
HbK6IfznbVToEaKVC0WcSg,The Clark Bar,Champaign,IL,24,3.5
VcZQXpk6vYAXwemOrC9PTw,Sagano,Toronto,ON,25,3.0
eU_713ec6fTGNO4BegRaww,La Tavola Italiana,Pittsburgh,PA,132,3.5
u5Wuzp8uC79IuCglLHXpag,Casa Del Sole Pizza,Aspinwall,PA,18,4.0
wJVW-Bgc9j2aaMnwI7TH3Q,Original Joe's,Calgary,AB,43,3.0
mXyLqsbe7FT1X8ZFOP8WpQ,Blue 32 Sports Grill,Gilbert,AZ,369,4.0
QEgfK_TKY8bwK-YzKDdkGw,Lumiere French Kitchen,Charlotte,NC,140,4.5
pKQxecEqvmNWly-9aNSHOA,Barbies,Blainville,QC,3,3.5
8bZ49zy4KlFVu5teFETYhQ,Go Wild Sushi & Grill,Las Vegas,NV,53,3.5
DEBqmgxv2yhJ93LqGpKltg,Earl of Sandwich,Tempe,AZ,110,4.0
G9fZJ5mroWp3kPdgY_9YKA,Bambou d'Or,Laval,QC,5,3.5
3aJEg4C6980DTPQrBHh6qQ,Just Fresh,Charlotte,NC,11,4.5
z_BS6qapXMX1fA4ZLZ3jCA,Dairy Queen Brazier,Calgary,AB,4,1.0
SAfuIUZMXrOnb3LWyvYjDA,Jun's Korean Restaurant,Las Vegas,NV,292,3.5
Tlc317wt-t9OOOqBK4qxEA,Pekarna,MontrÃ©al,QC,13,3.5
aHMAZ634rfYT7M-YjYdd3g,Saluf - The Hummus Place,Vaughan,ON,15,4.0
BJ3AyMhTaORAu_e_J2KNEQ,River CafÃ©,Calgary,AB,148,4.0
caq9CTtWB-8K0tdFUhTfAQ,Grazie Ristorante,Vaughan,ON,95,3.5
ygLcYFoKRP3PcUXcDKnz0w,Pho Pasteur Saigon Restaurant,Calgary,AB,21,4.0
RAK0Vt97pl0DpsqbJa04jg,Hero Certified Burgers - Colossus,Vaughan,ON,22,3.5
VUbACJQR-_dVwyPYMFSodg,Takara 88,Middleton,WI,66,4.0
SFWA_YjvMYUqqf6Rdm5Ngg,Cheeks Homemade Burgers & Good Eats,Bolton,ON,17,4.5
h1JiQERQeiV8kxv5KRjWYA,Fresh Attractions,Charlotte,NC,35,2.5
uF86ZhygpBEGr3CudNemYA,O.Noir,Toronto,ON,301,3.5
TokG1L02Eic6gHRFa0gFYQ,Biagio Deli & Beverage,Cleveland,OH,9,4.5
zzwhN7x37nyjP0ZM8oiHmw,Carmody's Grille,Pittsburgh,PA,54,4.0
4AUTkvjkan9rPFmOLi38oQ,Les Grillades du Fort,Chambly,QC,3,4.5
Gf40Ghm5UXOPjyeURX7s8g,Sully's Irish Pub,Medina,OH,80,4.0
v7UIeEvwNd3fleFE6icm3A,Tacos Culichi,Phoenix,AZ,6,5.0
vlLHfWn-Gyyfnh5Lp_kJsg,Burger King,Charlotte,NC,6,3.0
ecSkjwRS0Fn5NMkp-XwFuA,JP's Dog House,Phoenix,AZ,5,5.0
aidcfUzZLOjWgwlxfv3UlA,Tony Big's Pizza N Pasta,Las Vegas,NV,106,3.0
FbUzIBAj2ziuqL2grUgw6Q,Grab-N-Go Pizza Express,Lakewood,OH,19,4.0
IkilcGqiN3_sQk-VvnoAeg,Le Vin Papillon,MontrÃ©al,QC,108,4.5
QBfiXxrvHtFNUQhKcLt36Q,Drupatis Doubles & Roti Shop,Brampton,ON,27,4.0
dvbcUnKv2awsIxog7dO4vw,Hong Kong Bistro Cafe,Toronto,ON,87,4.0
D88CTD2UrsSTsrDDuL04_A,Jerry's Iga,Champaign,IL,5,4.0
g-9ioGyD740qSJ1vSN-VrA,Lee's Wok,Imperial,PA,4,2.5
IKcYQnpwulVlh-98zQKLOQ,Croatia Restaurant,Mississauga,ON,6,5.0
bGno_WKbepp48eqgUfRHMA,Lomi Poki,Scottsdale,AZ,55,4.5
sQ6DZZLLJRfwUr0eDWKDDg,Tott's Asian Diner,Chandler,AZ,416,4.0
IlEyOZ_6dUuhrDqpMN2GXw,Papa Johns,Phoenix,AZ,4,3.0
raNbNCv0PtFJV38PHeftUQ,Casey's Bar & Grill,Brampton,ON,14,3.0
W3ia8dkoGGRYEfFg_BiyPg,Einstein Bros Bagels,Las Vegas,NV,82,2.5
H9joK3yIE8CHkUPUwQmdLQ,Uncle Bo's Slow-n-low,North Ridgeville,OH,4,3.0
U8ubLSxnCKRAJRmN1XWZaA,Oak Steakhouse Charlotte,Charlotte,NC,102,4.0
QMnhYB50KWsUGQynqdUquw,Big Foot Smoke House And Bar,Newmarket,ON,10,3.0
o9nGD3J0btXjE9M6IdgZTA,McAlister's Deli,Champaign,IL,50,3.0
jAQwIRxZNj2zndM5V9UOpw,Pittsburgh Field Club,Pittsburgh,PA,5,3.5
TVKr8ljkppquzOK35Pz6NA,Neiman Marcus,Scottsdale,AZ,73,4.0
PMsqD6wHCfxdrZkGXIepvA,Mandarin Restaurant - Queensway,Etobicoke,ON,61,3.5
9IJ-TE4HEcAJQkUtc1A_Vw,Parallax Restaurant and Lounge,Cleveland,OH,207,4.0
8fudA3iNJ1hNDwr5khJGlA,Jiep Jiep,MontrÃ©al,QC,12,3.5
amuNjN2yc_0HRgbMH5UlKw,Jade Fine Chinese Dining,Phoenix,AZ,10,2.5
_kuygM-Ha1-Jq_mqHk4Ewg,TYN Lounge- The Yellow Nectarine,Calgary,AB,8,3.5
u-IVGF-wGwvxuj3uKQW8qw,Burgers 2 Beer,Solon,OH,79,3.5
0DapwcHS0YWNeHKptURSCA,Break Time Bar and Grill,Cleveland,OH,3,2.5
-n8jrgEb8_JlYbk4hXWFMg,BÃ©mol & Levian,MontrÃ©al,QC,3,4.0
uCgHhVx88-23VCZTdh8hxg,Showmars - University,Charlotte,NC,56,3.5
xGSGa7iHLdEODNsdfePCeg,Ruby Thai,Strongsville,OH,7,3.5
3p8kr6_bmmUhRjamRtXUkg,Wing It On!,Rock Hill,SC,10,3.0
PF5rHGGZ93i7UJP9Fsvgmg,McDonald's,Peoria,AZ,32,2.0
ZDx7kt4aOPTlmYTqXDrTGA,Canbe Foods,Ajax,ON,15,4.0
e1DfwqDhYQYLKoyHmJu0hQ,Wing King,Las Vegas,NV,36,4.5
BRfNEBNtKq5H6UQol18fBw,Le Chalet Grec,Saint-Sauveur,QC,7,4.5
G0s44bev_fPGv9Gwtb1vFQ,Avenue Diner,Calgary,AB,23,4.0
stCP0pdz5_3i7AAzmt5dSw,Wendys,Charlotte,NC,18,2.0
-u5t4MPiqDernXYlwdOPPg,Hoai Huong,Etobicoke,ON,28,3.5
-bVpSr0gfct_Rka_AWZYAw,Johnny's Pizzeria,Henderson,NV,4,2.0
EDjKoA9kv4bn9UXnocnFXA,Pizza Ranchini,Verona,PA,4,3.0
USGHcJS_Qpw32ngZEXrG_Q,Tandori Indian Cuisine,Calgary,AB,8,1.5
nol16kQqVaKrxBOiJJyPrw,Fusion Sushi,Calgary,AB,26,2.5
WLEbbuly3H-_raBE1atQRg,Tako Sushi,Mississauga,ON,48,3.0
5Novl6V4g5TV4ATFPElsYQ,Firehouse Subs,Gastonia,NC,24,3.0
9SsjBLmevA18JmHngxtQJw,Les Cavistes,MontrÃ©al,QC,10,4.0
n-m449doCYEPAb5ux3dmVg,Little Caesars,Fountain Hills,AZ,12,3.0
V78f9CdEVTkKFkyhdTYVrQ,IHOP,Las Vegas,NV,66,3.5
nL4cq4GEz4uiM48nz5E7ug,Gus's Family Restaurant,Cleveland,OH,38,4.0
Q62lGVKqoKJ09lZNt2qpfw,Lucky Chinese Restaurant,Scarborough,ON,79,4.0
zi2CV7isWyGRxVXJxdDQXg,Ceva Freight,Charlotte,NC,3,1.5
Rs0-Od1CbhDIwDaPxAaVjg,Popeyes Louisiana Kitchen,Mississauga,ON,10,4.0
6nKR80xEGHYf2UxAe_Cu_g,The Thumb BBQ,Scottsdale,AZ,917,4.5
k2DR7Fu7bZOQpLPOEWP6zw,Kojax Souflaki,Dollard-Des-Ormeaux,QC,3,4.0
R19oiRejCcgRzbeYz2UQig,City Oven,Pittsburgh,PA,10,4.0
M5A5r0HbMRfTzidqMKYHfw,Top Notch Barbeque,Las Vegas,NV,6,4.0
ty8srVx07LSpDA9fh8jeeg,Max's Alley,Concord,NC,4,3.5
7A1rTh8gGbJTyCIcbdb6dg,Rakia Bar,Toronto,ON,16,4.0
ORloM7z9R9eh-G-an5DQLA,Michelle's Place,Medina,OH,20,3.0
JS9kiCf8YuHWbCnHQDSkrA,Palm Court Restaurant,Scottsdale,AZ,16,4.0
yYkvonvBGZB6UMnpzr6Ryw,Burger King,Las Vegas,NV,25,2.5
5Qoq8cif3nMCQUN-urH8YA,The Pickle Barrel,Toronto,ON,170,2.5
9OHxN88qy_BSmY_8yqWQ5w,Bombay Bhel,Mississauga,ON,68,3.5
DtzDpAflD41-rI6njywacw,Gino's Pizza & Wing Machine,Toronto,ON,8,2.0
Mem13A3C202RzT53npn4NA,Pierogies Plus,McKees Rocks,PA,74,4.5
-xX-Vjol_fwWaN2mn1F1wg,Voodoo Pizza,Las Vegas,NV,20,3.5
bJ44rSxMNTAAF_WGI_jDEw,AQUA e VINO,Charlotte,NC,48,4.5
oddJ8BhzGCrwlRbY9Qm7dQ,Kim's Noodle Vietnamese Cuisine,Monona,WI,18,3.5
Zpydi0JmOp3XXL5hDGALXg,Fionn MacCool's Irish Pub,Rocky View,AB,24,3.5
ix8EZnEGi7pLJCf-KhKecQ,Burgh Thai,Verona,PA,3,5.0
-v9l-ObDuay9gN5sZXRP5w,7 Skewers,Bradford,ON,15,4.5
FiG8PzWKRYehtPPcPtOStw,Salsa Blanca,Glendale,AZ,139,4.0
6Ege_N9uJ-rtKIs1TNA8aQ,Jack in the Box,Las Vegas,NV,20,2.5
vZmKNy61z53RnxBTCy86YQ,Mama Rosa's Pizza Chicken Subs,Cuyahoga Falls,OH,4,2.5
q7p4xYuqMhAg-E388bFjuA,Arcade Basile,Sainte-Anne-De-Bellevue,QC,3,3.5
NoT7u2QNEvsVbH9MIzAzlw,Si Lom Thai Bistro,Toronto,ON,106,4.0
W-5cdzVAeRv0EtAeed4tqw,Sam's Gyros,Phoenix,AZ,9,4.0
I6qFvR-jVDGqDD_iVG38ng,Jenni Pho Grill,Las Vegas,NV,244,3.0
NpFtNc51LaZr8Y5_o2wRaw,Texas Roadhouse,Peoria,AZ,320,3.5
2xbxXWeu3tpZEJdGTTGbLg,Fortune Chinese Restaurant,Las Vegas,NV,24,3.5
3Gg32ssi9SlBM1bhIOi9Hg,Pita Gourmet,MontrÃ©al,QC,8,4.0
Ed5feP-TztmLtc4pRKDvNA,Lee Asian Bistro,Madison,WI,13,3.5
4PqqRa7o_eNydKdGWYdIog,Tempe City Tacos,Tempe,AZ,284,4.5
YzMUZjUMcgI-NSGu48-nIQ,Dolce Ristorante,Charlotte,NC,166,3.5
tEfvf1cznLZUIeTcKKpAIw,KooKoo Chicken,Mississauga,ON,143,3.5
-lJtyCOTVInWusU9YF120A,Joey's Bistro Bar,Cleveland Heights,OH,39,3.5
IotFqwZTgTpFxO1ZtiZE-A,Restaurant Amir,Laval,QC,3,3.5
l1DtLtgI2hlGNMBSkk5sXg,Shanghai Palace Restaurant,Calgary,AB,17,3.0
6DWFVwgm3d9jfBUOkJuANQ,Enzo,Toronto,ON,15,4.0
VR2LTEsJByan97fcYRkl5w,Mariscos El Mariachi,Las Vegas,NV,33,3.0
KOA3EA_eFxiRz5P2lAmM_Q,Chick-fil-A,Phoenix,AZ,101,4.0
ln-9sGJL8hVjSDwDcwEXWw,U Food Grill,Cleveland,OH,7,2.5
MyDFeohoa_sZoQHycqO3wA,La Station des Sports,MontrÃ©al,QC,93,2.0
1Epby_tsFDci4sP0Nbjwsw,Pho Vietnam,Toronto,ON,91,3.0
Pq2kDojfCW8B6s1ABna6ug,505e,Charlotte,NC,8,3.5
hqtZ2NmUlrNtHp7xW2BWoA,Waffles Cafe,North Las Vegas,NV,333,4.0
IbsvQEsWFv_ip7_t7i6UKg,Marie Callendar,Henderson,NV,5,3.5
eHhBGqQbDpCcSpz7SZPTbA,NYPD Pizza,Glendale,AZ,110,4.0
P0uVXhWUYqEn99rY1WJe4g,Jessie's,Mississauga,ON,11,3.0
5DLxa3EQQykWFdIJ-KU5jg,Little Caesars,Mesa,AZ,7,2.5
7vWb1Afpm2arr8NCaE_EyQ,Ogden Mart,Las Vegas,NV,9,4.5
yPzcnXlZ4VfCqPrXgwbS9A,Madras Cafe,Calgary,AB,44,5.0
4k9Xo2jDgotOYITop5TqTA,Carnitas Guanajuato,Monroe,NC,10,4.0
8RbNzNeaUh5e8PJOnp1e4Q,McDonald's,Oregon,WI,13,1.0
M3wSBWUoIARukqmhud1EgA,Harvey's,Bolton,ON,3,2.5
N4r3XX7uH42aXhHvFMkxjA,Las Tapatias,Las Vegas,NV,3,3.0
yWwIUmeenyAO7nwc7U0U5A,Niwan Rolls King,Toronto,ON,12,3.0
yb7ZtgMWSZboG_sSUx9g2A,Fuego Taco Shop,Phoenix,AZ,143,4.5
9_CGhHMz8698M9-PkVf0CQ,Little Coxwell Vietnamese & Thai Cuisine,Toronto,ON,115,4.0
rjUuCbH7q-bSw5iWMwMHhQ,Nopales,MontrÃ©al,QC,5,3.5
SMtnQ_KdWUL36t3nV497uw,Jin's Chicken and Fish,Madison,WI,9,4.0
GD0XvS6HlCuDjtCDWiLkVQ,Kiva Han,Pittsburgh,PA,35,3.0
eQL6UKYvkWERh21rF0Blnw,Moe's Tavern & Grill,Madison,WI,9,2.5
bFowVTU3mbfzpwyeYffytQ,The North Burger,Mount Albert,ON,3,4.0
ohz8ljVxcZMo2bMGrBZfgw,Origin India Las Vegas,Las Vegas,NV,402,3.5
CDpoJiqgM04wqQTZ6QkTqQ,Squid Ink,Scottsdale,AZ,121,4.0
vAbRNF0hJt91oCUpm_sdKw,Buzios Seafood Restaurant,Las Vegas,NV,102,3.5
xNK43KL8NRnoN9azyyrJ6A,Tangerine Asian Cuisine,Mississauga,ON,19,3.5
0kKtYDKvvcQckR4vRmfh5Q,Karachi Kitchen,Brampton,ON,5,3.5
1zJdyb0mqvNhE-3xaaHwIA,Sea Saw,Scottsdale,AZ,23,4.5
c9UmJiX2G7hKMpivZ3h1oQ,"Pastoli's Pizza, Pasta & Paisans",Pittsburgh,PA,96,4.5
QcdKTLeP3J5Ki-fVcPZkfA,Winchell's Donut House,Las Vegas,NV,50,4.0
dBg3BFuPGaPtzUeLtGk_zg,Trattoria Piatto Pieno,MontrÃ©al,QC,32,2.0
r48H_sNUGmcRGX1LsEc2mg,HUSH,Toronto,ON,72,3.0
BIbjBxoiJLS8CnNsSP64TQ,360 Gourmet Burrito,Las Vegas,NV,168,2.0
CL_N0WoqaeYFZ1sf4OvtOA,Rhapsody Continental Hungarian Cuisine,Richmond Hill,ON,39,3.5
mpG1R1ktTI3x1twNBsGvXQ,Blue Ginger Asian Bistro,Parma,OH,128,4.0
iy-iY6oTECXRLmcegylyKg,Å’uf et BÅ“uf,MontrÃ©al,QC,26,3.5
SycRVheLdFcK-2jt8j5d4Q,National on 17th,Calgary,AB,105,3.5
sfUEIfyIpAm14W64tZOtxg,Thai Express Restaurant,MontrÃ©al,QC,3,2.5
sxOoqlIxmlKmC1yGvPx3Fw,KFC,Kannapolis,NC,3,2.0
s2SKj_RhbvnP2Ew8TJuy7A,Burntwood Tavern,Fairlawn,OH,71,4.0
s7LqutLZtfk-W4CcY21uTw,Pizza Hut,Calgary,AB,10,3.5
zYzYmPLViy5Q6u7rmL8AYA,Bloke & 4th,Toronto,ON,37,2.5
t_XpjR3_Cf7r9tj3w3vAbw,The Beech Tree,Toronto,ON,46,4.0
iE71iwcSljg3xm2GB2Y9aA,Marigold Maison- Paradise Valley,Phoenix,AZ,497,4.0
SE6VY8EWjEuAOzl19IQiCw,Krazy 4 Koffee,Phoenix,AZ,28,4.5
bdxdcvC63LimiFGnh1-JUw,Soho Cafe Chinese Cuisine & Bar,Harrisburg,NC,3,3.5
mHGnzvQu8TZF_PEU0-yJJQ,Ichiban Japanese Restaurant,Tempe,AZ,3,2.0
GKEl7LNGUqJiQWNQ0vpH8Q,Milestones Restaurants,Toronto,ON,71,3.0
bZs7FJ7fHIJxVecfp1qvug,Takopa,Las Vegas,NV,51,4.0
0VDcJitRHh5uJnkjymu_6A,Fox & Hound English Pub & Grille,Pittsburgh,PA,26,2.0
LpwmR1unntc_8KdVfwNH9g,Bulldog Coffee,Toronto,ON,25,4.5
yDJhScdD8cCCYfO4WNb-CQ,C'est Bon,Toronto,ON,46,3.0
pIWWeRj4tH2R9z_DYzEFdA,Burger 320,Calgary,AB,33,3.5
aUMKmVALAzchG1RM6lGjag,Wild Margaritas,Avon Lake,OH,17,3.0
45rWYQPlQ4x5cFU0uuRKug,Harry's Drive-In,Scarborough,ON,40,3.5
_EVOLAjWYEfSOO_smbBxaA,Chipotle Mexican Grill,Wexford,PA,19,2.5
shSYKGuSzXpctURCR9kCFQ,Cebu Inasal,Las Vegas,NV,90,3.0
DWpVDSFCKEXAz9HGlSS6zA,Fat Freddy's Cafe,Surprise,AZ,3,4.5
ig5JgcXT2Q34YzrFmyngvg,Ricky's All Day Grill,Calgary,AB,7,3.5
jd1rD7jr-_zI46Oxh5lDLA,Antoon's Pizza,Pittsburgh,PA,24,3.5
0-jqS5y4D-6Zohb3Q375ZQ,Ninja City Kitchen and Bar,Cleveland,OH,26,4.0
-X61Cipa9OOtY7ZnDw_f4A,Subway,Glendale,AZ,12,4.0
F9JDMhOEDsE0PnutWhGqAQ,Pizza Hut,Cleveland,OH,4,1.0
YAhRuV3oRkwGk3Or9PJ3Ww,Happy Garden,Medina,OH,14,3.0
0yHY4FHCTOIshPiPc9EYBQ,Smashburger,Phoenix,AZ,43,3.5
F-bdXFkJwwENiNpMTG2ntQ,The 3 Brewers,Toronto,ON,256,3.0
4P0X_Mfb0HEmvXR47w_xWg,Adaptive Force Performing Arts,Scottsdale,AZ,13,4.0
v2UKNMDqWN1UaWlK2Ugx2Q,Cici's Pizza,Las Vegas,NV,9,3.5
cCFWegvTavai-oOE4C4sDA,Village Inn - North Peoria,Peoria,AZ,81,3.0
GMrwDXRlAZU2zj5nH6l4vQ,Pho Thanh Huong,Las Vegas,NV,481,4.0
09pf_DnQV5Y5y2reoIPXlw,Primanti Bros,Pittsburgh,PA,36,3.5
WvkxYyA1fXDPDyqIVn8zBQ,Franklin Square Deli,Kent,OH,40,3.0
dYRBUFPlqTfoNnwoqEjwTQ,Das Bier,MontrÃ©al,QC,12,4.0
MXpCVzm1V5OH05KO6n7ntA,The Corndog Company LV,Las Vegas,NV,36,5.0
CnWb3k8tUaxLZfDoYrpagA,Osmow's,Markham,ON,39,3.0
Px6nQ8DtMy6gDylIdPNl8g,On Deck Sports Grill,Phoenix,AZ,6,3.0
hhodrH4h3lNTATfKvm_Ocg,Judy's Pizzeria,Markham,ON,4,1.0
oyPZZX2fQYpSBHk25tL26A,Joe's Pastizzi Plus,Etobicoke,ON,6,4.5
B1dCyA21u1mG1bcrq9TTYg,Hook Fish & Chicken,Pittsburgh,PA,11,3.0
c78Pat78fVUBFPXYeVvbaQ,Odd Seoul,Toronto,ON,267,4.0
1INcoGMv9-Dk-S6Au0TMgQ,Lake Town Tavern,Cornelius,NC,32,3.5
Sr_VUJBhqcKCDLRv0JkrDg,McDonald's,Akron,OH,3,1.0
CikOhGCgZIRKnHGiinSluQ,Stavro's Sports Bar,Calgary,AB,14,2.5
bY8K4r_RGOm_1cspCOKdPQ,Paradise Bakery & Cafe,Tempe,AZ,73,3.0
U8tIgXZ0T--8ZNEVoDap0g,Tandoori Tonite,Brampton,ON,20,4.5
dQxowi8M1a0F6QFLzp8T7Q,Devils Den Sports Grill,Tempe,AZ,5,2.5
V2TaLceKiGwy-y7bAGzPuQ,Pizza Hut,Pittsburgh,PA,3,1.5
QvyG5fZ0mxo5yeLY8jabCA,Dos Gringos,Chandler,AZ,139,3.0
mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,Madison,WI,82,3.0
8KiTq2GxJm8mpr8kayAp-A,Pho Tai Bac,Richmond Hill,ON,136,4.0
qP9qiHLt9-goLGFmPvQZ1Q,Licence IV,MontrÃ©al,QC,20,4.0
CTJnbFKMq7Nv7xnLmjgOyg,Scapegoat Beer and Wine,Scottsdale,AZ,151,4.5
jz-LsE7pZd10iYbCYmGQeA,My Big Fat Greek Gyro,Mount Lebanon,PA,12,4.0
tdo6JvAKwmMAKU8T5jfORw,Fidelli Kitchen,Charlotte,NC,84,3.5
A_eOsa1xKsOzN-3cZ8Tohw,MPJ's Grill,Fountain Hills,AZ,7,3.5
2Xh-ZYlvm1SxcKdEaD51DA,Budapest Restaurant,Toronto,ON,47,4.5
-WVF5DKZeEWlMK8Cucto-A,Savoy,Pittsburgh,PA,138,3.5
qVO3l9Q0-KVQE7W9JL9ePw,Greenland Supermarket,Las Vegas,NV,334,4.0
YL1MmnQXbdqmO5zexUNvlg,Matcha Tea & Dessert,Toronto,ON,27,2.5
VbqtbvvtNOe-YKA61-fSNA,Armadillo Grill,Phoenix,AZ,308,4.0
R2hVz1386VvoPFLdUbJyDQ,Mama Pepino's Pizza & Pub,Glassport,PA,9,3.5
IflW1yOEcNQrB2SWxHKoSg,The Poet Cafe,Toronto,ON,30,4.0
0sE5o_dunOdUMvXVsaJSsA,Which Wich,Scottsdale,AZ,49,3.0
XuLXX5B5W1P-iNpgXmqmjQ,Subway,Goodyear,AZ,11,2.0
sKrt4CMGyG8YAjxVkk4hPQ,Fusaro's Kitchen,Toronto,ON,120,4.0
XFdS4GgrgFsuyyrQZp8jMw,Le Diner Frunchroom,MontrÃ©al,QC,11,3.0
WGeNHjUPCUdwfOHu0EKVug,Archie's Delicatessan,Glendale,AZ,3,3.0
UVRgPeUS5-pxGVK7OLl0Zw,The Hummingbird Caribbean Cuisine,Toronto,ON,10,3.5
6tl_UiTs8uqZO3iSfdMZmA,Deemos American Grill,Phoenix,AZ,20,2.0
y05fRF4JOUE3i58vpGN2vA,New Generation Sushi and Teppanyaki,Vaughan,ON,38,3.5
2aIgbnGUg8VC0u9iXO-wnQ,O Sushi,Toronto,ON,46,3.5
Bs_AR85Lm4eiHXAfeaKnVA,Bertolucci Brazilian Steakhouse,Henderson,NV,258,2.5
4vTDFobDGaiI-diLF5TKkQ,D & Y Sushi,Toronto,ON,27,3.5
YTNgCm8-TlyLvkBXCGxeMg,Subway,Cleveland,OH,3,3.0
sFz9UyOTZLMAfSP0yyIODQ,Thirsty Dog East Bank,Cleveland,OH,60,3.0
OOXUDZVOREgjwrLiwr3Spg,The Corner Alley at Uptown,Cleveland,OH,49,3.0
